(T) (RK4),(Y) (RK4),(V) (RK4),(K) (RK4)
0.0,1.0,0.0,27.489149999999995
0.02820439359290223,0.9996036977845046,-0.028000478142768518,27.489149999999995
0.05640878718580446,0.9984316965783595,-0.05481943337149094,27.489149999999995
0.08461318077870669,0.9965319180156267,-0.07946668504835519,27.489149999999995
0.11281757437160891,0.9939758912898512,-0.10127247181210261,27.489149999999995
0.14102196796451114,0.9908489777013517,-0.11992446119996274,27.489149999999995
0.16922636155741336,0.9872407546206828,-0.13542396206780433,27.489149999999995
0.19743075515031558,0.9832373610174289,-0.14799721394551485,27.489149999999995
0.2256351487432178,0.9789165298997382,-0.15799886009938063,27.489149999999995
0.25383954233612005,0.9743451524892076,-0.1658316409221843,27.489149999999995
0.28204393592902227,0.9695787598275936,-0.17189122117102718,27.489149999999995
0.3102483295219245,0.9646622153606984,-0.17653476541883453,27.489149999999995
0.3384527231148267,0.9596310264157367,-0.18006738140607448,27.489149999999995
0.36665711670772894,0.9545128627247397,-0.18274000078786598,27.489149999999995
0.39486151030063116,0.9493290361442847,-0.18475352209710816,27.489149999999995
0.4230659038935334,0.9440958183019809,-0.18626569802325255,27.489149999999995
0.4512702974864356,0.938825551288704,-0.18739866398859947,27.489149999999995
0.4794746910793378,0.9335275507557766,-0.18824600518914256,27.489149999999995
0.5076790846722401,0.9282088222830904,-0.18887888533737213,27.489149999999995
0.5358834782651424,0.9228746198171869,-0.1893511142920849,27.489149999999995
0.5640878718580447,0.9175288756007812,-0.18970321051344727,27.489149999999995
0.5922922654509469,0.9121745281900071,-0.18996558990538417,27.489149999999995
0.6204966590438492,0.9068137710728043,-0.19016103236772033,27.489149999999995
0.6487010526367515,0.9014482401983223,-0.19030656978885216,27.489149999999995
0.6769054462296538,0.8960791549248135,-0.19041492031959872,27.489149999999995
0.705109839822556,0.8907074236783764,-0.19049557200003164,27.489149999999995
0.7333142334154583,0.8853337230038931,-0.19055559818218623,27.489149999999995
0.7615186270083606,0.8799585566235109,-0.19060026932168572,27.489149999999995
0.7897230206012629,0.8745822995117022,-0.19063351099166254,27.489149999999995
0.8179274141941651,0.8692052307621596,-0.1906582462206283,27.489149999999995
0.8461318077870674,0.8638275580822763,-0.19067665106476558,27.48915000000023
0.8461318077870674,0.8638275580822763,-0.19067665106476558,27.48915000000023
0.84683691762689,0.8636931108465606,-0.19067327669645995,27.783871280000216
0.8475420274667125,0.8635586686383077,-0.19066240050946934,28.078592560000203
0.848247137306535,0.8634242367268099,-0.1906440803445817,28.37331384000019
0.8489522471463575,0.8632898203401099,-0.19061837535730944,28.66803512000018
0.8496573569861801,0.8631554246640863,-0.19058534598223256,28.96275640000017
0.8503624668260026,0.8630210548415643,-0.19054505389696158,29.257477680000154
0.8510675766658251,0.8628867159714518,-0.19049756198575593,29.552198960000144
0.8517726865056476,0.8627524131079022,-0.19044293430283288,29.846920240000127
0.8524777963454702,0.8626181512595015,-0.1903812360354017,30.141641520000118
0.8531829061852927,0.8624839353884834,-0.19031253346645816,30.436362800000108
0.8538880160251152,0.8623497704099695,-0.19023689393737353,30.73108408000009
0.8545931258649377,0.8622156611912359,-0.19015438581031227,31.02580536000008
0.8552982357047603,0.8620816125510075,-0.19006507843051204,31.32052664000007
0.8560033455445828,0.8619476292587772,-0.18996904208845952,31.615247920000055
0.8567084553844053,0.8618137160341538,-0.1898663479819948,31.909969200000045
0.8574135652242278,0.8616798775462347,-0.18975706817837662,32.204690480000025
0.8581186750640504,0.8615461184130067,-0.18964127557634056,32.499411760000015
0.8588237849038729,0.8614124432007729,-0.18951904386818116,32.794133040000006
0.8595288947436954,0.8612788564236069,-0.18939044750188902,33.08885431999999
0.860234004583518,0.8611453625428326,-0.18925556164337257,33.38357559999998
0.8609391144233405,0.8610119659665317,-0.18911446213879424,33.67829687999996
0.861644224263163,0.8608786710490776,-0.1889672254770496,33.97301815999995
0.8623493341029855,0.8607454820906943,-0.18881392875241768,34.26773943999994
0.8630544439428081,0.8606124033370441,-0.18865464962740944,34.562460719999926
0.8637595537826306,0.8604794389788388,-0.18848946629584146,34.857181999999916
0.8644646636224531,0.8603465931514787,-0.18831845744616013,35.15190327999991
0.8651697734622756,0.8602138699347159,-0.18814170222504173,35.44662455999989
0.8658748833020982,0.8600812733523451,-0.18795928020129235,35.74134583999988
0.8665799931419207,0.8599488073719176,-0.18777127133007118,36.03606711999987
0.8672851029817432,0.8598164759044817,-0.18757775591745968,36.330788399999854
0.8672851029817432,0.8598164759044817,-0.18757775591745968,36.330788399999854
0.8686953226613884,0.8595522782549343,-0.18707485025530224,41.07928227841947
0.8701055423410335,0.8592889537637528,-0.18633546771347995,46.47994243869187
0.8715157620206787,0.8590268529084216,-0.18533534378617855,52.62233851490951
0.8729259817003239,0.8587663609899225,-0.18404942436349772,59.60834178811504
0.874336201379969,0.8585078989235265,-0.18245234657493897,67.55381471556115
0.8757464210596142,0.8582519232501968,-0.18051906543796986,76.5905325028134
0.8771566407392594,0.8579989251554959,-0.17822563568020086,86.86836858785689
0.8785668604189045,0.857749428275858,-0.1755501487134763,98.55778028333276
0.8799770800985497,0.8575039850810191,-0.17247381145833715,111.8526358011371
0.8813872997781949,0.8572631716517818,-0.16898213664315653,126.97342954541935
0.88279751945784,0.8570275807289928,-0.16506619415319582,144.17093899942853
0.8842077391374852,0.8567978129957226,-0.16072385173731843,163.73038385546138
0.8856179588171303,0.8565744666700067,-0.15596091367484852,185.97615636684102
0.8870281784967755,0.8563581256254619,-0.15079205152401465,211.27720137453807
